code_id,code_name,article_num,label,text
H682684,CODIGO CIVIL,291,1,"Artículo 291.- Si uno de los cónyuges se dedica exclusivamente al trabajo del hogar y al cuidado de los hijos, la obligación de sostener a la familia recae sobre el otro, sin perjuicio de la ayuda y colaboración que ambos cónyuges se deben en uno y otro campo. Cesa la obligación de uno de los cónyuges de alimentar al otro cuando éste abandona la casa conyugal sin justa causa y rehusa volver a ella. En este caso el juez puede, según las circunstancias, ordenar el embargo parcial de las rentas del abandonante en beneficio del cónyuge inocente y de los hijos. El mandamiento de embargo queda sin efecto cuando lo soliciten ambos cónyuges."
H682686,CODIGO DE COMERCIO,376,0,"Artículo 376.- Nulidad del contrato de seguro Será nulo todo contrato de seguro: 1) Por la mala fe probada de alguna de las partes al tiempo de celebrarse el contrato. 2) Por la inexacta declaración del asegurado, aun hecha de buena fe, siempre que pueda influir en la estimación de los riesgos. 3) Por la omisión u ocultación, por el asegurado, de hechos o circunstancias que hubieran podido influir en la celebración del contrato ."
H682692,CODIGO PENAL,80,1,"Artículo 80. - Plazos de prescripción de la acción penal "" La acción penal prescribe en un tiempo igual
al máximo de la pena fijada por la ley para el delito, si es privativa de
libertad. En caso de concurso real de delitos, las acciones prescriben
separadamente en el plazo señalado para cada uno. En caso de concurso ideal de delitos, las acciones prescriben
cuando haya transcurrido un plazo igual al máximo correspondiente al delito más
grave. La prescripción no será mayor a veinte años. Tratándose de delitos
sancionados con pena de cadena perpetua se extingue la acción penal a los
treinta años. En los delitos que merezcan otras penas, la acción prescribe a los
dos años. En casos de delitos cometidos por funcionarios y servidores
públicos contra el patrimonio del Estado o de organismos sostenidos por éste,
el plazo de prescripción se duplica."""
H682684,CODIGO CIVIL,2069,1,Artículo 2069.- La declaración de ausencia se rige por la ley del último domicilio del desaparecido. La misma ley regula los efectos jurídicos de la declaración de ausencia respecto a los bienes del ausente. Las demás relaciones jurídicas del ausente seguirán regulándose por la ley que anteriormente las regía. Estado y capacidad de la persona natural
H682685,(TUO) CODIGO PROCESAL CIVIL,702,0,Artículo  702.- El plazo para expedir sentencia es de cinco días de realizada la audiencia o de vencido el plazo para contradecir .
H682684,CODIGO CIVIL,614,0,"Artículo 614.- El curador de un mayor incapaz, no siendo su cónyuge, ascendiente o descendiente, será relevado si renuncia al cargo después de cuatro años."
H682686,CODIGO DE COMERCIO,330,0,"Artículo 330.- Si los efectos vendidos perecieren o se deterioraren a cargo del vendedor, devolverá al comprador la parte de precio que hubiere recibido."
H682686,CODIGO DE COMERCIO,583,0,"Artículo 583.- En las cuentas corrientes bancarias, los intereses se capitalizarán por semestres, salvo estipulación en contrario."
H682685,(TUO) CODIGO PROCESAL CIVIL,701,0,"Artículo  701.- Si hay contradicción se concede traslado al ejecutante, quien deberá absolverla dentro de tres días proponiendo los medios probatorios respectivos. El Juez citará a audiencia para dentro de diez días de realizada la absolución o sin ella, la que se sujetará a lo dispuesto en el Artículo 555, en lo que fuese aplicable. Si no se formula contradicción, el Juez expedirá sentencia sin más trámite ordenando llevar adelante la ejecución ."
H682684,CODIGO CIVIL,1897,1,"Artículo 1897.- El fiador puede accionar contra el deudor, antes de haber pagado, para que éste lo releve o, en su defecto, preste garantía suficiente para asegurarle la satisfacción de sus eventuales derechos de subrogación en los casos siguientes: 1.-   Cuando el deudor es citado judicialmente para el pago. 2.- Cuando el deudor deviene insolvente o realiza actos tendientes a la disminución de su patrimonio. 3.-   Cuando el deudor se obligó a relevarlo de la fianza dentro de un plazo determinado y éste ha vencido. 4.-   Cuando la deuda se ha hecho exigible. Fianza por plazo determinado"
H682684,CODIGO CIVIL,1446,1,Artículo 1446.- El término inicial del plazo de caducidad a que se refiere el artículo 1445 corre a partir del momento en que hayan desaparecido los acontecimientos extraordinarios e imprevisibles. TITULO  IX Lesión Acción por Lesión
H682693,CODIGO DE PROCEDIMIENTOS PENALES,276,1,"Artículo 276.- La parte civil podrá esclarecer con toda amplitud los hechos delictuosos que originan la responsabilidad y las demás circunstancias que influyan en su apreciación, absteniéndose únicamente de calificar el delito. Sus conclusiones serán presentadas por escrito."
H682685,(TUO) CODIGO PROCESAL CIVIL,561,1,"Artículo  561.- Ejercen la representación procesal: 1. El apoderado judicial del demandante capaz; 2. El padre o la madre del menor alimentista, aunque ellos mismos sean menores de edad; 3. El tutor; 4. El curador; 5. Los defensores de menores a que se refiere el Código de los Niños y Adolescentes; 6. El Ministerio Público en su caso; 7. Los directores de los establecimientos de menores; y, 8. Los demás que señale la ley ."
H682689,CODIGO DE LOS NIÑOS Y ADOLESCENTES,241,0,"Artículo 241.- Beneficio de semilibertad.- El adolescente que haya cumplido con las dos terceras partes de la medida de internación podrá solicitar la semilibertad para concurrir al trabajo o al centro educativo fuera del Centro Juvenil, como un paso previo a su externamiento. Esta medida se aplicará por un término máximo de doce meses ."
H682689,CODIGO DE LOS NIÑOS Y ADOLESCENTES,178,1,"Artículo 178.- Apelación.- La Resolución que declara inadmisible o improcedente la demanda y la sentencia es apelable con efecto suspensivo, dentro de los tres días de notificada. Las decisiones adoptadas por el Juez durante la audiencia son apelables, sin efecto suspensivo y tienen la calidad de diferidas."
H682686,CODIGO DE COMERCIO,6,0,"Artículo 6.- La mujer casada mayor de 16 años, podrá ejercer el comercio con autorización de su marido, consignada en escritura pública que se inscribirá en el Registro mercantil."
H682684,CODIGO CIVIL,1095,1,"Artículo 1095.- El acreedor no puede retener el inmueble por otra deuda, si no se le concedió este derecho. Normas supletorias aplicables"
H682690,CODIGO DE JUSTICIA MILITAR POLICIAL,325,1,"Artículo 325.- Embalsamamiento de cadáver Cuando se trate de homicidio doloso o muerte sospechosa de criminalidad, el Fiscal, previo informe médico, puede autorizar o disponer el embalsamamiento a cargo de profesional competente, cuando lo estime pertinente para los fines del proceso. En ese mismo supuesto la incineración sólo podrá ser autorizada por el Juez después de expedida sentencia firme."
H682696,CODIGO TRIBUTARIO (TUO),91,1,"Artículo 91.- CUMPLIMIENTO DE OBLIGACIONES TRIBUTARIAS DE LAS SOCIEDADES CONYUGALES Y SUCESIONES INDIVISAS En las sociedades conyugales o sucesiones indivisas, las obligaciones tributarias se cumplirán por los representantes legales, administradores, albaceas o, en su defecto, por cualquiera de los interesados. (125) Artículo sustituido por el Artículo 23 de la Ley Nº 27038, publicada el 31 de diciembre de 1998. TÍTULO V DERECHOS DE LOS ADMINISTRADOS (126)"
H682695,NUEVO CODIGO PROCESAL PENAL (D.L 957),261,0,"Artículo 261.- Detención Preliminar Judicial 1.
 El Juez de la Investigación Preparatoria, a requerimiento del Fiscal, 
sin trámite alguno y teniendo a la vista las actuaciones remitidas por 
aquel, dicta mandato de detención preliminar cuando:"
H682686,CODIGO DE COMERCIO,720,0,"Artículo 720.- Formalidades del conocimiento de embarque Del conocimiento primordial se sacarán cuatro ejemplares de igual tenor, y los firmarán todos el capitán y el cargador. De éstos, el cargador conservará uno y remitirá otro al consignatario; el capitán tomará dos, uno para sí y otro para el naviero. Podrán extenderse además cuantos conocimientos estimen necesarios los interesados; pero cuando fueren a la orden o al portador, se expresará en todos los ejemplares, ya sean de los cuatro primero, o de los ulteriores, el destino de cada uno, consignando si es para el naviero, para el capitán, para el cargador o para el consignatario. Si el ejemplar destinado a este último se duplicare, habrá de expresarse en él esta circunstancia y la de no ser valedero sino en defecto del primero."
H682685,(TUO) CODIGO PROCESAL CIVIL,713,0,Artículo 713.- Títulos de ejecución Son títulos de ejecución: 1. Las resoluciones judiciales firmes; 2. Los laudos arbitrales firmes; 3. Las Actas de Conciliación Fiscal de acuerdo a ley; y 4. Los que la ley señale. Se ejecutarán a pedido de parte y de conformidad con las reglas del presente Capítulo.”
H682700,CODIGO PENAL MILITAR POLICIAL,295,1,Artículo 295.- Forma de la declaración Capítulo IV Peritajes
H682684,CODIGO CIVIL,1336,1,"Artículo 1336.- El deudor constituido en mora responde de los daños y perjuicios que irrogue por el retraso en el cumplimiento de la obligación y por la imposibilidad sobreviniente, aun cuando ella obedezca a causa que no le sea imputable. Puede sustraerse a esta responsabilidad probando que ha incurrido en retraso sin culpa, o que la causa no imputable habría afectado la prestación; aunque se hubiese cumplido oportunamente. Indemnización en caso de mora que inutiliza la obligación"
H682690,CODIGO DE JUSTICIA MILITAR POLICIAL,334,1,"Artículo 334.- Duración máxima Las medidas de coerción no privativas de la libertad nunca podrán imponerse por un plazo superior a tres años. Las medidas de coerción privativas de la libertad no podrán imponerse por un plazo superior a dos años. Vencido este plazo el imputado quedará automáticamente en libertad, sin perjuicio de la continuación del proceso , y no se podrá decretar una nueva medida de coerción privativa de libertad. Al momento de requerir la aplicación de una medida de coerción el fiscal deberá indicar el plazo de duración que, fundadamente, estime necesario, según las circunstancias de cada caso."
H682686,CODIGO DE COMERCIO,348,0,"Artículo 348.- Principio de literalidad de la carta de porte Los títulos legales del contrato entre el cargador y porteador, serán las cartas de porte, por cuyo contenido se decidirán las contestaciones que ocurran sobre su ejecución y cumplimiento, sin admitir más excepciones que las de falsedad y error material en su redacción. Cumplido el contrato, se devolverá al porteador la carta de porte que hubiere expedido, y en virtud del canje de este título por el objeto porteado, se tendrán por canceladas las respectivas obligaciones y acciones; salvo cuando en el mismo acto se hicieren constar por escrito las reclamaciones que las partes quisieran reservarse, excepción hecha de lo que se determina en el artículo 362. En caso de que por extravío u otra causa no pueda el consignatario devolver, en el acto de recibir los géneros, la carta de porte suscrita por el porteador, deberá darle un recibo de los objetos entregados, produciendo este recibo los mismos efectos que la devolución de la carta de porte."
H682693,CODIGO DE PROCEDIMIENTOS PENALES,111,1,"Artículo 111.- El Tribunal Correccional resolverá el incidente de libertad provisional previo dictamen del Ministerio Público. """
